,Country,Year,rd_expenditure,gdpca,unemp_rate,population,inflation,export_vol,import_vol,rd_expenditure_missing,gdpca_missing,unemp_rate_missing,population_missing,inflation_missing,export_vol_missing,import_vol_missing,date,Month,Businesses_R&D expenditure_mean_YTD,Businesses_product development_mean_YTD,Consulting Firms_innovation management_mean_YTD,Consulting Firms_innovation strategy_mean_YTD,Government agencies_government grants_mean_YTD,Government agencies_research funding_mean_YTD,Innovation Hubs_startup incubation_mean_YTD,Innovation Hubs_technology park_mean_YTD,Patent Attorneys_patent attorney_mean_YTD,Patent Attorneys_patent registration_mean_YTD,R&D Employees_R&D jobs_mean_YTD,Research Institutions_collaboration with industry_mean_YTD,Research Institutions_research grant_mean_YTD,Tax Authorities_R&D tax credit_mean_YTD,VCs_VC investment_mean_YTD,VCs_startup funding_mean_YTD,Businesses_R&D expenditure_yearly_avg,Businesses_product development_yearly_avg,Consulting Firms_innovation management_yearly_avg,Consulting Firms_innovation strategy_yearly_avg,Government agencies_government grants_yearly_avg,Government agencies_research funding_yearly_avg,Innovation Hubs_startup incubation_yearly_avg,Innovation Hubs_technology park_yearly_avg,Patent Attorneys_patent attorney_yearly_avg,Patent Attorneys_patent registration_yearly_avg,R&D Employees_R&D jobs_yearly_avg,Research Institutions_collaboration with industry_yearly_avg,Research Institutions_research grant_yearly_avg,Tax Authorities_R&D tax credit_yearly_avg,VCs_VC investment_yearly_avg,VCs_startup funding_yearly_avg
1467,NL,2019,20.4233094367921,59686.62,4.436,17.282,105.777,1.979,3.258,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,NL,2020,20.864984630958197,57680.66,4.851,17.408,106.958,-4.273,-4.67,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,NL,2021,21.256079731004302,62969.01,4.226,17.475,109.98,5.442,4.41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,NZ,1981,0.7227125903472641,10281.06,3.911,3.125,35.164,3.0,11.601,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,NZ,1983,0.673756877827732,11456.02,6.241,3.179,43.874,6.329,-2.276,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,NZ,1989,0.6937923746045009,14816.51,7.325,3.366,79.168,-1.035,14.135,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,NZ,1990,0.7979275642447711,15193.82,7.975,3.406,83.996,6.468,4.313,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,NZ,1991,0.776066374818852,15101.05,10.625,3.496,86.182,10.747,-5.233,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,NZ,1992,0.806502985043938,15390.12,10.675,3.533,87.057,4.204,8.465,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,NZ,1993,0.869343114897224,16390.14,9.8,3.574,88.178,5.565,5.239,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,NZ,1995,0.905157069393142,18402.35,6.45,3.676,93.086,4.4,8.831,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,NZ,1997,1.10298215979709,19751.1,6.875,3.783,96.344,3.011,3.165,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,NZ,1999,1.0706449314996,20946.72,7.05,3.837,97.451,8.353,12.256,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,NZ,2001,1.30003488156699,23103.27,5.475,3.887,102.626,3.314,2.264,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,NZ,2003,1.49057815616548,25245.66,4.75,4.028,107.221,2.349,8.467,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,NZ,2005,1.5482709082186,28177.6,3.8,4.136,113.008,-0.494,6.246,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,NZ,2007,1.70020755429534,31066.53,3.625,4.226,119.586,4.838,9.147,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,NZ,2009,1.84594721883123,30821.58,5.9,4.305,126.951,2.116,-14.674,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,NZ,2011,1.88148605105442,32374.0,6.05,4.386,135.104,2.577,7.042,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,NZ,2013,1.84346751294866,35469.14,5.825,4.447,138.085,0.865,6.241,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,NZ,2015,2.1217655842814502,36971.51,5.425,4.613,140.19,8.098,4.656,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,NZ,2017,2.5256725737779404,40918.97,4.75,4.815,143.707,2.591,7.091,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,NZ,2019,2.80122078171968,43957.56,4.125,4.986,148.368,2.583,2.228,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,NO,1981,1.49629683102066,16481.31,2.001,4.102,35.427,1.741,1.513,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,NO,1982,1.58576686936241,17473.38,2.606,4.118,39.444,0.446,5.577,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,NO,1983,1.6868686210794301,18818.48,3.426,4.131,42.783,7.089,-3.072,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,NO,1984,1.90765757356215,20623.12,3.147,4.142,45.444,7.652,5.361,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,NO,1985,2.12803381690795,22390.14,2.588,4.154,48.041,7.316,9.009,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,NO,1987,2.29905637105914,24575.6,2.084,4.188,55.977,0.949,-6.567,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,NO,1989,2.34658651494847,26388.68,4.908,4.229,62.429,11.172,2.151,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,NO,1991,2.42401775189738,29488.01,5.469,4.265,67.243,6.194,0.388,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,NO,1993,2.64384872069985,32503.23,5.948,4.316,70.383,3.111,4.96,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,NO,1995,2.8276498020231604,36689.96,4.906,4.363,73.107,5.387,5.587,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,NO,1997,3.10171917994307,41604.59,4.034,4.407,75.93,7.715,12.619,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,NO,1999,3.28438938835714,44204.62,3.172,4.457,79.477,2.946,-1.836,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,NO,2001,3.6878617755986003,48167.09,3.546,4.511,84.391,4.581,1.975,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,NO,2002,3.7734313894169698,49327.74,3.889,4.535,85.476,-0.582,0.54,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,NO,2003,3.92827250018281,50475.84,4.494,4.562,87.603,-0.333,0.827,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,NO,2004,3.88167173859871,53616.2,4.471,4.587,88.001,1.157,9.148,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,NO,2005,4.0580810629294,56403.4,4.616,4.618,89.349,0.558,7.909,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,NO,2006,4.276666350388781,59096.22,3.444,4.655,91.431,-0.571,8.827,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,NO,2007,4.69017102573108,61873.59,2.539,4.7,92.082,0.779,9.729,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,NO,2008,4.93437731718601,62539.6,2.747,4.762,95.539,1.108,4.479,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,NO,2009,4.95953094435817,60973.16,3.266,4.82,97.638,-4.334,-10.24,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,NO,2010,4.8902384141561095,61402.36,3.794,4.882,100.0,0.341,7.984,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,NO,2011,5.04640713249906,62550.93,3.364,4.946,101.285,-0.514,3.936,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,NO,2012,5.20321121715082,65872.23,3.294,5.011,101.991,2.056,2.935,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,NO,2013,5.35014734142127,67475.59,3.773,5.072,104.153,-1.651,5.043,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,NO,2014,5.53207950462601,66401.52,3.617,5.132,106.28,3.834,2.179,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,NO,2015,6.06182754730519,60803.28,4.531,5.184,108.587,3.926,1.883,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,NO,2016,6.253076314378069,59307.75,4.74,5.232,112.442,0.388,1.933,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,NO,2017,6.67753574995127,63513.25,4.216,5.273,114.551,1.596,1.841,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,NO,2018,6.801203444478779,65143.43,3.854,5.309,117.718,-1.537,1.39,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,NO,2019,6.990028491141991,66641.42,3.728,5.342,120.27,2.116,5.336,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,NO,2020,6.8265611466252105,66238.32,4.595,5.375,121.817,-2.329,-9.855,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,NO,2021,7.00905383934986,71551.79,4.41,5.402,126.061,5.806,1.715,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,PL,1990,3.57914864645427,6658.14,6.3,38.186,11.656,7.901538461538461,8.240153846153845,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,PL,1991,2.79751590931706,6384.4,11.8,38.286,19.85,7.901538461538461,8.240153846153845,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,PL,1992,2.9490144134615397,6645.29,13.6,38.386,28.386,7.901538461538461,8.240153846153845,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,PL,1993,3.05775935652902,7073.22,16.4,38.501,38.406,7.901538461538461,8.240153846153845,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,PL,1994,2.96109658446971,7587.01,11.4,38.581,50.773,7.901538461538461,8.240153846153845,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,PL,1995,2.8673814050044797,8267.3,13.341,38.581,64.926,7.901538461538461,8.240153846153845,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,PL,1996,3.14744451958543,8937.26,12.343,38.609,77.846,11.952,28.007,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,PL,1997,3.37026938009449,9728.07,11.246,38.639,89.445,12.246,21.406,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,PL,1998,3.61744054796405,10322.12,10.576,38.66,100.0,14.432,18.571,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,PL,1999,3.90542832947104,10939.17,13.133,38.667,107.3,-2.515,1.041,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,PL,2000,3.84490759417963,11786.59,16.087,38.263,118.137,23.21,15.526,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,PL,2001,3.77670670994177,12200.38,18.242,38.254,124.635,3.118,-5.327,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,PL,2002,3.45163079108613,12573.24,20.235,38.242,127.003,4.824,2.773,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,PL,2003,3.4524697581977497,13278.17,19.942,38.219,127.936,14.08,9.331,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,PL,2004,3.721740816025,14324.45,19.276,38.191,132.463,4.775,8.559,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,PL,2005,3.92395028681712,15298.46,18.052,38.174,135.39,9.97,6.308,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,PL,2006,4.07752805162536,16744.78,14.169,38.157,137.01,15.373,17.865,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,PL,2007,4.45190686376708,18426.94,9.944,38.125,140.397,10.058,15.796,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,PL,2008,4.948497318640929,19574.12,7.466,38.116,146.492,7.051,9.458,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,PL,2009,5.61175450672743,20246.76,8.514,38.136,152.037,-5.935,-12.587,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,PL,2010,6.3455380803573895,21154.14,9.635,38.023,155.975,12.458,14.293,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,PL,2011,6.904380438703449,22658.7,9.632,38.063,162.567,7.69,5.12,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,PL,2012,8.295041315744,23588.76,10.088,38.064,168.625,3.971,-0.671,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,PL,2013,8.31774571031758,24305.61,10.328,38.063,170.509,5.068,1.807,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,PL,2014,9.28048848963077,25312.26,8.988,38.018,170.687,5.514,9.368,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,PL,2015,10.232016612289401,26816.29,7.499,38.006,169.111,6.589,5.578,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,PL,2016,10.156471254968,28165.12,6.161,37.967,167.965,9.005,7.718,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,PL,2017,11.4465712056079,30054.83,4.888,37.973,171.272,9.046,9.875,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,PL,2018,14.093017096598,32604.0,3.846,37.977,174.298,6.759,7.523,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,PL,2019,16.1512015752871,34669.21,3.279,37.973,178.208,5.337,3.192,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,PL,2020,16.5750774897665,34425.46,3.163,37.958,184.226,-1.088,-2.412,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,PL,2021,18.345915175881,38555.07,3.362,37.84,193.666,12.452,16.126,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,PT,1982,0.455499285402587,7340.86,7.457,9.912,14.047,4.833,5.872,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,PT,1983,0.498738528422543,7666.8,7.945,9.958,17.573,20.796,-6.485,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,PT,1984,0.506853477022879,7830.58,10.503,9.996,22.722,14.34,-2.073,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,PT,1985,0.573954369929159,8187.93,8.674,10.024,27.116,8.319,4.634,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,PT,1986,0.607341044246083,8622.26,8.603,10.033,30.279,7.979,18.848,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,PT,1987,0.6910723824109529,9512.43,7.126,10.03,33.126,10.135,27.402,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,PT,1988,0.747086735607316,10384.53,7.069,10.02,36.299,8.632,21.642,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,PT,1989,0.925994334619893,11526.06,5.059,10.005,40.877,18.697,8.496,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,PT,1990,1.0393567221431799,12925.33,4.225,9.983,46.343,12.976,16.121,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,PT,1991,1.20147847865613,13844.64,4.138,9.96,51.639,0.451,8.363,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,PT,1992,1.30899855949906,14614.73,3.86,9.953,56.215,5.445,10.993,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,PT,1993,1.27615952635671,14840.11,5.127,9.965,59.549,1.304,-1.534,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,PT,1994,1.24529019249443,15341.47,6.34,9.992,62.509,10.465,10.565,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,PT,1995,1.26038900618297,15969.16,7.917,10.026,64.99,13.588,9.436,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,PT,1996,1.38728309553822,16768.38,8.015,10.064,66.898,5.711,5.152,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,PT,1997,1.48587966721681,17728.72,7.51,10.109,68.163,1.835,4.125,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,PT,1998,1.72614972049562,18695.57,5.72,10.16,69.673,14.684,20.332,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,PT,1999,1.95532994960031,19588.6,5.169,10.218,71.184,0.427,2.875,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,PT,2000,2.15020062949788,20651.14,4.717,10.29,73.181,-3.297,-6.448,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,PT,2001,2.3233996184533496,21375.59,4.801,10.363,76.408,3.939,2.834,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,PT,2002,2.20972842206077,21756.65,5.779,10.42,79.236,9.955,4.444,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,PT,2003,2.1169373517094,21897.23,7.038,10.459,81.801,17.712,11.311,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,PT,2004,2.25136750174393,22832.43,7.392,10.484,83.854,6.434,9.053,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,PT,2005,2.35685392724934,23688.74,8.343,10.503,85.64,-4.686,-3.731,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,PT,2006,3.01779867502248,24771.69,8.408,10.522,88.248,11.477,5.373,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,PT,2007,3.64340608291644,26027.64,8.722,10.543,90.386,13.817,10.64,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,PT,2008,4.69278297570687,26573.14,8.315,10.558,92.783,0.59,3.057,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,PT,2009,4.976737064757019,25883.98,10.177,10.568,91.945,-15.449,-16.606,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,PT,2010,4.91991758443668,26637.95,11.506,10.573,93.224,-1.258,-3.705,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,PT,2011,4.59112812203211,26769.43,13.445,10.558,96.538,9.705,-4.002,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,PT,2012,4.16666573046153,26438.15,16.516,10.515,99.218,-2.976,-11.963,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,PT,2013,3.9667308843832996,27936.01,17.092,10.457,99.654,12.385,7.438,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,PT,2014,3.89324323868882,28742.32,14.535,10.401,99.495,5.136,8.62,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,PT,2015,3.81978435318255,29668.81,12.939,10.358,100.0,6.341,8.088,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,PT,2016,4.0143099163678,31604.42,11.452,10.326,100.636,4.191,5.027,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,PT,2017,4.2800803202446795,33086.05,9.233,10.3,102.202,7.966,7.998,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,PT,2018,4.503039166573529,34902.8,7.175,10.284,103.395,4.15,5.055,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,PT,2019,4.78168782642758,36473.12,6.683,10.286,103.705,3.978,5.125,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,PT,2020,5.07062351480072,33846.56,7.142,10.297,103.579,-18.834,-11.848,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,PT,2021,5.5027273059383,37331.57,6.575,10.292,104.554,13.442,13.164,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,SK,1992,1.1176819542660401,21213.46103448276,12.920965517241378,5.398482758620689,79.60482758620688,7.488750000000001,6.493142857142858,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,SK,1993,0.878929688296139,8239.4,12.7,5.337,33.278,7.488750000000001,6.493142857142858,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,SK,1994,0.6120465560692709,8887.54,14.6,5.367,37.758,14.758,-4.733,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,SK,1995,0.66914588576241,9733.75,13.7,5.397,41.497,6.171,12.226,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,SK,1996,0.703342666505024,10578.01,12.6,5.408,43.896,-1.284,17.441,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,SK,1997,0.8802330489377219,11300.01,11.882,5.379,46.544,5.856,7.888,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,SK,1998,0.66712565926451,11873.74,12.725,5.388,49.658,-2.599,-2.354,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,SK,1999,0.561363081875583,12015.53,16.492,5.393,54.853,10.069,-4.018,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,SK,2000,0.562022543235565,12418.93,18.9,5.399,61.524,9.177,7.793,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,SK,2001,0.56811093814911,13160.36,19.458,5.379,65.919,10.432,17.756,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,SK,2002,0.535261693674811,13967.76,18.825,5.379,68.219,7.39,5.436,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,SK,2003,0.56300677695073,15038.08,17.7,5.375,73.961,20.127,8.682,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,SK,2004,0.52858043195925,16266.02,18.358,5.372,79.472,20.512,21.481,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,SK,2005,0.555288198463197,17884.57,16.358,5.373,81.68,12.862,15.318,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,SK,2006,0.579935176213855,20001.34,13.442,5.373,85.164,23.509,20.262,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,SK,2007,0.605638150933675,22765.88,11.217,5.373,86.782,13.871,8.742,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,SK,2008,0.659287819397951,24482.87,9.592,5.376,90.21,3.1,4.257,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
