"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GDEXPRD","TOT","MLN_USD","A","2008",2467.45503711516,
"HUN","GDEXPRD","TOT","MLN_USD","A","2009",2659.33106931831,
"HUN","GDEXPRD","TOT","MLN_USD","A","2010",2689.46203956314,
"HUN","GDEXPRD","TOT","MLN_USD","A","2011",2862.50041124372,
"HUN","GDEXPRD","TOT","MLN_USD","A","2012",3006.42937507138,
"HUN","GDEXPRD","TOT","MLN_USD","A","2013",3377.5413385764,
"HUN","GDEXPRD","TOT","MLN_USD","A","2014",3420.02018127353,
"HUN","GDEXPRD","TOT","MLN_USD","A","2015",3533.58957495789,
"HUN","GDEXPRD","TOT","MLN_USD","A","2016",3180.78615381466,
"HUN","GDEXPRD","TOT","MLN_USD","A","2017",3702.21310292703,
"HUN","GDEXPRD","TOT","MLN_USD","A","2018",4465.6547726144,
"HUN","GDEXPRD","TOT","MLN_USD","A","2019",4575.2546128371,
"HUN","GDEXPRD","TOT","MLN_USD","A","2020",4724.14583143419,
"HUN","GDEXPRD","TOT","MLN_USD","A","2021",5227.24822651502,
"HUN","GDEXPRD","TOT","PC_GDP","A","1991",1.02918097055079,
"HUN","GDEXPRD","TOT","PC_GDP","A","1992",1.01292365457205,
"HUN","GDEXPRD","TOT","PC_GDP","A","1993",0.94029249991479,
"HUN","GDEXPRD","TOT","PC_GDP","A","1994",0.85619437327665,
"HUN","GDEXPRD","TOT","PC_GDP","A","1995",0.70592169976337,
"HUN","GDEXPRD","TOT","PC_GDP","A","1996",0.63026506166192,
"HUN","GDEXPRD","TOT","PC_GDP","A","1997",0.69895161728485,
"HUN","GDEXPRD","TOT","PC_GDP","A","1998",0.6571061565949,
"HUN","GDEXPRD","TOT","PC_GDP","A","1999",0.67185899845208,
"HUN","GDEXPRD","TOT","PC_GDP","A","2000",0.79095758557532,
"HUN","GDEXPRD","TOT","PC_GDP","A","2001",0.91309785891017,
"HUN","GDEXPRD","TOT","PC_GDP","A","2002",0.98354701618271,
"HUN","GDEXPRD","TOT","PC_GDP","A","2003",0.91883324060817,
"HUN","GDEXPRD","TOT","PC_GDP","A","2004",0.85990001259589,
"HUN","GDEXPRD","TOT","PC_GDP","A","2005",0.91951455027638,
"HUN","GDEXPRD","TOT","PC_GDP","A","2006",0.97740481583201,
"HUN","GDEXPRD","TOT","PC_GDP","A","2007",0.95444710409466,
"HUN","GDEXPRD","TOT","PC_GDP","A","2008",0.97757265115848,
"HUN","GDEXPRD","TOT","PC_GDP","A","2009",1.12801638986733,
"HUN","GDEXPRD","TOT","PC_GDP","A","2010",1.12864999219759,
"HUN","GDEXPRD","TOT","PC_GDP","A","2011",1.17925193745563,
"HUN","GDEXPRD","TOT","PC_GDP","A","2012",1.25422639616306,
"HUN","GDEXPRD","TOT","PC_GDP","A","2013",1.38409871697336,
"HUN","GDEXPRD","TOT","PC_GDP","A","2014",1.34460002950186,
"HUN","GDEXPRD","TOT","PC_GDP","A","2015",1.33958772108724,
"HUN","GDEXPRD","TOT","PC_GDP","A","2016",1.17987057963304,
"HUN","GDEXPRD","TOT","PC_GDP","A","2017",1.31702406204576,
"HUN","GDEXPRD","TOT","PC_GDP","A","2018",1.50775947579562,
"HUN","GDEXPRD","TOT","PC_GDP","A","2019",1.47319921304817,
"HUN","GDEXPRD","TOT","PC_GDP","A","2020",1.5936066160746,
"HUN","GDEXPRD","TOT","PC_GDP","A","2021",1.64615707584364,
"ISL","GDEXPRD","TOT","MLN_USD","A","1981",42.3607973248368,
"ISL","GDEXPRD","TOT","MLN_USD","A","1983",44.833855406508,
"ISL","GDEXPRD","TOT","MLN_USD","A","1984",49.5109044464852,
"ISL","GDEXPRD","TOT","MLN_USD","A","1985",51.8478106431921,
"ISL","GDEXPRD","TOT","MLN_USD","A","1986",53.9539057173826,
"ISL","GDEXPRD","TOT","MLN_USD","A","1987",61.7596535274058,
"ISL","GDEXPRD","TOT","MLN_USD","A","1989",80.6923320350669,
"ISL","GDEXPRD","TOT","MLN_USD","A","1990",80.3692857385598,
"ISL","GDEXPRD","TOT","MLN_USD","A","1991",94.8119956134409,
"ISL","GDEXPRD","TOT","MLN_USD","A","1992",105.346388995112,
"ISL","GDEXPRD","TOT","MLN_USD","A","1993",107.117704922308,
"ISL","GDEXPRD","TOT","MLN_USD","A","1994",114.83976345323,
"ISL","GDEXPRD","TOT","MLN_USD","A","1995",128.284617590661,
"ISL","GDEXPRD","TOT","MLN_USD","A","1997",168.973282816592,
"ISL","GDEXPRD","TOT","MLN_USD","A","1998",196.842526671301,
"ISL","GDEXPRD","TOT","MLN_USD","A","1999",234.602230681025,
"ISL","GDEXPRD","TOT","MLN_USD","A","2000",283.427742736239,
"ISL","GDEXPRD","TOT","MLN_USD","A","2001",325.507544361901,
"ISL","GDEXPRD","TOT","MLN_USD","A","2002",325.174749380858,
"ISL","GDEXPRD","TOT","MLN_USD","A","2003",318.520264259805,
"ISL","GDEXPRD","TOT","MLN_USD","A","2005",360.926152841765,
"ISL","GDEXPRD","TOT","MLN_USD","A","2006",408.49395849865,
"ISL","GDEXPRD","TOT","MLN_USD","A","2007",393.377207647713,
"ISL","GDEXPRD","TOT","MLN_USD","A","2008",391.148602218956,
"ISL","GDEXPRD","TOT","MLN_USD","A","2009",380.664732375776,
"ISL","GDEXPRD","TOT","MLN_USD","A","2011",348.646372586617,
"ISL","GDEXPRD","TOT","MLN_USD","A","2013",259.380635140628,
"ISL","GDEXPRD","TOT","MLN_USD","A","2014",301.750502613772,
"ISL","GDEXPRD","TOT","MLN_USD","A","2015",355.052834424328,
"ISL","GDEXPRD","TOT","MLN_USD","A","2016",365.047901884204,
"ISL","GDEXPRD","TOT","MLN_USD","A","2017",375.730612108422,
"ISL","GDEXPRD","TOT","MLN_USD","A","2018",378.273083463822,
"ISL","GDEXPRD","TOT","MLN_USD","A","2019",450.514341667473,
"ISL","GDEXPRD","TOT","MLN_USD","A","2020",446.41945889187,
"ISL","GDEXPRD","TOT","MLN_USD","A","2021",527.39196216874,
"ISL","GDEXPRD","TOT","PC_GDP","A","1981",0.63485499453458,
"ISL","GDEXPRD","TOT","PC_GDP","A","1983",0.67220701998543,
"ISL","GDEXPRD","TOT","PC_GDP","A","1984",0.7128950938298,
"ISL","GDEXPRD","TOT","PC_GDP","A","1985",0.72274478070479,
"ISL","GDEXPRD","TOT","PC_GDP","A","1986",0.70772499667195,
"ISL","GDEXPRD","TOT","PC_GDP","A","1987",0.74633346304776,
"ISL","GDEXPRD","TOT","PC_GDP","A","1989",0.9734849421979,
"ISL","GDEXPRD","TOT","PC_GDP","A","1990",0.95838064214579,
"ISL","GDEXPRD","TOT","PC_GDP","A","1991",1.13313866196278,
"ISL","GDEXPRD","TOT","PC_GDP","A","1992",1.30300159181101,
"ISL","GDEXPRD","TOT","PC_GDP","A","1993",1.30773410291726,
"ISL","GDEXPRD","TOT","PC_GDP","A","1994",1.35317383928654,
"ISL","GDEXPRD","TOT","PC_GDP","A","1995",1.50983631178713,
"ISL","GDEXPRD","TOT","PC_GDP","A","1997",1.79808011089043,
"ISL","GDEXPRD","TOT","PC_GDP","A","1998",1.95099471706695,
"ISL","GDEXPRD","TOT","PC_GDP","A","1999",2.23506494624465,
"ISL","GDEXPRD","TOT","PC_GDP","A","2000",2.57201169287864,
"ISL","GDEXPRD","TOT","PC_GDP","A","2001",2.83989275093585,
"ISL","GDEXPRD","TOT","PC_GDP","A","2002",2.82120410381852,
"ISL","GDEXPRD","TOT","PC_GDP","A","2003",2.70549961091214,
"ISL","GDEXPRD","TOT","PC_GDP","A","2005",2.67969228423395,
"ISL","GDEXPRD","TOT","PC_GDP","A","2006",2.85265680611448,
"ISL","GDEXPRD","TOT","PC_GDP","A","2007",2.53293510484808,
"ISL","GDEXPRD","TOT","PC_GDP","A","2008",2.46414014433867,
"ISL","GDEXPRD","TOT","PC_GDP","A","2009",2.59713372023321,
"ISL","GDEXPRD","TOT","PC_GDP","A","2011",2.40366524688176,
"ISL","GDEXPRD","TOT","PC_GDP","A","2013",1.69237734966777,
"ISL","GDEXPRD","TOT","PC_GDP","A","2014",1.93616026863124,
"ISL","GDEXPRD","TOT","PC_GDP","A","2015",2.18138989027103,
"ISL","GDEXPRD","TOT","PC_GDP","A","2016",2.10980268404606,
"ISL","GDEXPRD","TOT","PC_GDP","A","2017",2.08411605024896,
"ISL","GDEXPRD","TOT","PC_GDP","A","2018",2.00042211969998,
"ISL","GDEXPRD","TOT","PC_GDP","A","2019",2.32626574762874,
"ISL","GDEXPRD","TOT","PC_GDP","A","2020",2.4744292785737,
"ISL","GDEXPRD","TOT","PC_GDP","A","2021",2.79996286273409,
"IRL","GDEXPRD","TOT","MLN_USD","A","1981",425.924982282389,
"IRL","GDEXPRD","TOT","MLN_USD","A","1982",433.017339430506,
"IRL","GDEXPRD","TOT","MLN_USD","A","1983",417.001487254959,
"IRL","GDEXPRD","TOT","MLN_USD","A","1984",473.58831994004,
"IRL","GDEXPRD","TOT","MLN_USD","A","1985",529.100163479731,
"IRL","GDEXPRD","TOT","MLN_USD","A","1986",571.495859053329,
"IRL","GDEXPRD","TOT","MLN_USD","A","1987",595.436263835743,
"IRL","GDEXPRD","TOT","MLN_USD","A","1988",602.793188882335,
"IRL","GDEXPRD","TOT","MLN_USD","A","1989",640.606913105374,
"IRL","GDEXPRD","TOT","MLN_USD","A","1990",719.245356553985,
"IRL","GDEXPRD","TOT","MLN_USD","A","1991",826.849172601021,
"IRL","GDEXPRD","TOT","MLN_USD","A","1992",949.1297050667,
"IRL","GDEXPRD","TOT","MLN_USD","A","1993",1103.17640991626,
"IRL","GDEXPRD","TOT","MLN_USD","A","1994",1262.50380043878,
"IRL","GDEXPRD","TOT","MLN_USD","A","1995",1393.55032934691,
"IRL","GDEXPRD","TOT","MLN_USD","A","1996",1552.79374728234,
"IRL","GDEXPRD","TOT","MLN_USD","A","1997",1684.81602353647,
"IRL","GDEXPRD","TOT","MLN_USD","A","1998",1781.34206508596,
"IRL","GDEXPRD","TOT","MLN_USD","A","1999",1876.66694183124,
"IRL","GDEXPRD","TOT","MLN_USD","A","2000",1932.6258819135,
"IRL","GDEXPRD","TOT","MLN_USD","A","2001",1975.28601359959,
"IRL","GDEXPRD","TOT","MLN_USD","A","2002",2099.40802736719,
"IRL","GDEXPRD","TOT","MLN_USD","A","2003",2303.21878835694,
"IRL","GDEXPRD","TOT","MLN_USD","A","2004",2576.43106911513,
"IRL","GDEXPRD","TOT","MLN_USD","A","2005",2757.12550173132,
"IRL","GDEXPRD","TOT","MLN_USD","A","2006",2911.40415142387,
"IRL","GDEXPRD","TOT","MLN_USD","A","2007",3156.0650032908,
"IRL","GDEXPRD","TOT","MLN_USD","A","2008",3398.49619098349,
"IRL","GDEXPRD","TOT","MLN_USD","A","2009",3741.00485444899,
"IRL","GDEXPRD","TOT","MLN_USD","A","2010",3759.31490381258,
"IRL","GDEXPRD","TOT","MLN_USD","A","2011",3690.48029658482,
"IRL","GDEXPRD","TOT","MLN_USD","A","2012",3700.08757692793,
"IRL","GDEXPRD","TOT","MLN_USD","A","2013",3767.76938429503,
"IRL","GDEXPRD","TOT","MLN_USD","A","2014",3971.9550802799,
"IRL","GDEXPRD","TOT","MLN_USD","A","2015",3839.38771751253,
"IRL","GDEXPRD","TOT","MLN_USD","A","2016",3893.06018442079,
"IRL","GDEXPRD","TOT","MLN_USD","A","2017",4520.9949931304,
"IRL","GDEXPRD","TOT","MLN_USD","A","2018",4574.66942434669,
"IRL","GDEXPRD","TOT","MLN_USD","A","2019",5063.5835635302,
"IRL","GDEXPRD","TOT","MLN_USD","A","2020",5408.54133591303,
"IRL","GDEXPRD","TOT","MLN_USD","A","2021",5263.5935718642,
"IRL","GDEXPRD","TOT","PC_GDP","A","1981",0.64887351477655,
"IRL","GDEXPRD","TOT","PC_GDP","A","1982",0.64495108018798,
"IRL","GDEXPRD","TOT","PC_GDP","A","1983",0.62261757501279,
"IRL","GDEXPRD","TOT","PC_GDP","A","1984",0.67760110196738,
"IRL","GDEXPRD","TOT","PC_GDP","A","1985",0.7343666576296,
"IRL","GDEXPRD","TOT","PC_GDP","A","1986",0.79662210605736,
"IRL","GDEXPRD","TOT","PC_GDP","A","1987",0.79301424719399,
"IRL","GDEXPRD","TOT","PC_GDP","A","1988",0.76300330818387,
"IRL","GDEXPRD","TOT","PC_GDP","A","1989",0.76631425386274,
"IRL","GDEXPRD","TOT","PC_GDP","A","1990",0.79322539747257,
"IRL","GDEXPRD","TOT","PC_GDP","A","1991",0.89463390267194,
"IRL","GDEXPRD","TOT","PC_GDP","A","1992",0.9937162787927,
"IRL","GDEXPRD","TOT","PC_GDP","A","1993",1.12471533504187,
"IRL","GDEXPRD","TOT","PC_GDP","A","1994",1.21709937271475,
"IRL","GDEXPRD","TOT","PC_GDP","A","1995",1.2253751539418,
"IRL","GDEXPRD","TOT","PC_GDP","A","1996",1.27156424664283,
"IRL","GDEXPRD","TOT","PC_GDP","A","1997",1.24270742081915,
"IRL","GDEXPRD","TOT","PC_GDP","A","1998",1.20800875521088,
"IRL","GDEXPRD","TOT","PC_GDP","A","1999",1.15141063945876,
"IRL","GDEXPRD","TOT","PC_GDP","A","2000",1.08382587018326,
"IRL","GDEXPRD","TOT","PC_GDP","A","2001",1.0519360232881,
"IRL","GDEXPRD","TOT","PC_GDP","A","2002",1.05575424140521,
"IRL","GDEXPRD","TOT","PC_GDP","A","2003",1.1243578037567,
"IRL","GDEXPRD","TOT","PC_GDP","A","2004",1.17777843003519,
"IRL","GDEXPRD","TOT","PC_GDP","A","2005",1.19196674117424,
"IRL","GDEXPRD","TOT","PC_GDP","A","2006",1.19886710145715,
"IRL","GDEXPRD","TOT","PC_GDP","A","2007",1.23408304348702,
"IRL","GDEXPRD","TOT","PC_GDP","A","2008",1.39126361680681,
"IRL","GDEXPRD","TOT","PC_GDP","A","2009",1.61370966679513,
"IRL","GDEXPRD","TOT","PC_GDP","A","2010",1.5947683403797,
"IRL","GDEXPRD","TOT","PC_GDP","A","2011",1.55262128928014,
"IRL","GDEXPRD","TOT","PC_GDP","A","2012",1.55674941876262,
"IRL","GDEXPRD","TOT","PC_GDP","A","2013",1.56757929395759,
"IRL","GDEXPRD","TOT","PC_GDP","A","2014",1.52097611060779,
"IRL","GDEXPRD","TOT","PC_GDP","A","2015",1.18212347102242,
"IRL","GDEXPRD","TOT","PC_GDP","A","2016",1.17506931649379,
"IRL","GDEXPRD","TOT","PC_GDP","A","2017",1.25186819577632,
"IRL","GDEXPRD","TOT","PC_GDP","A","2018",1.1671974661278,
"IRL","GDEXPRD","TOT","PC_GDP","A","2019",1.22527437338648,
"IRL","GDEXPRD","TOT","PC_GDP","A","2020",1.23252075973251,
"IRL","GDEXPRD","TOT","PC_GDP","A","2021",1.05599786925099,
"ITA","GDEXPRD","TOT","MLN_USD","A","1981",12535.0840666319,
"ITA","GDEXPRD","TOT","MLN_USD","A","1982",12926.9105854522,
"ITA","GDEXPRD","TOT","MLN_USD","A","1983",13770.5044505599,
"ITA","GDEXPRD","TOT","MLN_USD","A","1984",15105.8178788795,
"ITA","GDEXPRD","TOT","MLN_USD","A","1985",17256.1988035195,
"ITA","GDEXPRD","TOT","MLN_USD","A","1986",17910.6833006434,
"ITA","GDEXPRD","TOT","MLN_USD","A","1987",19394.0910419599,
"ITA","GDEXPRD","TOT","MLN_USD","A","1988",20649.4426895575,
"ITA","GDEXPRD","TOT","MLN_USD","A","1989",21668.8459998748,
"ITA","GDEXPRD","TOT","MLN_USD","A","1990",22853.3877606964,
"ITA","GDEXPRD","TOT","MLN_USD","A","1991",22062.6210327683,
"ITA","GDEXPRD","TOT","MLN_USD","A","1992",21499.2188808066,
"ITA","GDEXPRD","TOT","MLN_USD","A","1993",20297.761008959,
"ITA","GDEXPRD","TOT","MLN_USD","A","1994",19353.5853319274,
"ITA","GDEXPRD","TOT","MLN_USD","A","1995",18949.0169442561,
"ITA","GDEXPRD","TOT","MLN_USD","A","1996",19442.5815889396,
"ITA","GDEXPRD","TOT","MLN_USD","A","1997",20673.0381323843,
"ITA","GDEXPRD","TOT","MLN_USD","A","1998",21413.4114058132,
"ITA","GDEXPRD","TOT","MLN_USD","A","1999",21237.0617693102,
"ITA","GDEXPRD","TOT","MLN_USD","A","2000",22557.9986019993,
"ITA","GDEXPRD","TOT","MLN_USD","A","2001",23847.5340037352,
"ITA","GDEXPRD","TOT","MLN_USD","A","2002",24839.2667984316,
"ITA","GDEXPRD","TOT","MLN_USD","A","2003",24360.8185756064,
"ITA","GDEXPRD","TOT","MLN_USD","A","2004",24504.8313667959,
"ITA","GDEXPRD","TOT","MLN_USD","A","2005",24566.4563439304,
"ITA","GDEXPRD","TOT","MLN_USD","A","2006",25955.9863915241,
"ITA","GDEXPRD","TOT","MLN_USD","A","2007",27435.0047592819,
"ITA","GDEXPRD","TOT","MLN_USD","A","2008",27910.7222648196,
"ITA","GDEXPRD","TOT","MLN_USD","A","2009",27762.3521182385,
"ITA","GDEXPRD","TOT","MLN_USD","A","2010",28240.21423969,
"ITA","GDEXPRD","TOT","MLN_USD","A","2011",28056.5184728841,
"ITA","GDEXPRD","TOT","MLN_USD","A","2012",28593.9782957548,
"ITA","GDEXPRD","TOT","MLN_USD","A","2013",28932.2218752498,
"ITA","GDEXPRD","TOT","MLN_USD","A","2014",29760.9835086774,
"ITA","GDEXPRD","TOT","MLN_USD","A","2015",29994.846699333,
"ITA","GDEXPRD","TOT","MLN_USD","A","2016",31016.5328532211,
"ITA","GDEXPRD","TOT","MLN_USD","A","2017",31619.5003278472,
"ITA","GDEXPRD","TOT","MLN_USD","A","2018",33176.8808543729,
"ITA","GDEXPRD","TOT","MLN_USD","A","2019",34206.8925545172,
"ITA","GDEXPRD","TOT","MLN_USD","A","2020",32098.4749276397,
"ITA","GDEXPRD","TOT","MLN_USD","A","2021",33805.9442999265,
"ITA","GDEXPRD","TOT","PC_GDP","A","1981",0.82826820814055,
"ITA","GDEXPRD","TOT","PC_GDP","A","1982",0.85064041021685,
"ITA","GDEXPRD","TOT","PC_GDP","A","1983",0.89567980983073,
"ITA","GDEXPRD","TOT","PC_GDP","A","1984",0.95182849313034,
"ITA","GDEXPRD","TOT","PC_GDP","A","1985",1.05772937344877,
"ITA","GDEXPRD","TOT","PC_GDP","A","1986",1.06732131572188,
"ITA","GDEXPRD","TOT","PC_GDP","A","1987",1.11997052755935,
"ITA","GDEXPRD","TOT","PC_GDP","A","1988",1.14446157449699,
"ITA","GDEXPRD","TOT","PC_GDP","A","1989",1.16160084358077,
"ITA","GDEXPRD","TOT","PC_GDP","A","1990",1.20124646906217,
"ITA","GDEXPRD","TOT","PC_GDP","A","1991",1.14211049344184,
"ITA","GDEXPRD","TOT","PC_GDP","A","1992",1.10373678208253,
"ITA","GDEXPRD","TOT","PC_GDP","A","1993",1.05101893550928,
"ITA","GDEXPRD","TOT","PC_GDP","A","1994",0.98102734821067,
"ITA","GDEXPRD","TOT","PC_GDP","A","1995",0.93356927890827,
"ITA","GDEXPRD","TOT","PC_GDP","A","1996",0.94590337799237,
"ITA","GDEXPRD","TOT","PC_GDP","A","1997",0.98768965062988,
"ITA","GDEXPRD","TOT","PC_GDP","A","1998",1.00486795478375,
"ITA","GDEXPRD","TOT","PC_GDP","A","1999",0.98064969605995,
"ITA","GDEXPRD","TOT","PC_GDP","A","2000",1.00363838345941,
"ITA","GDEXPRD","TOT","PC_GDP","A","2001",1.0407037053168,
"ITA","GDEXPRD","TOT","PC_GDP","A","2002",1.08123708719861,
"ITA","GDEXPRD","TOT","PC_GDP","A","2003",1.05894256887465,
"ITA","GDEXPRD","TOT","PC_GDP","A","2004",1.05025135662344,
"ITA","GDEXPRD","TOT","PC_GDP","A","2005",1.04435132190569,
"ITA","GDEXPRD","TOT","PC_GDP","A","2006",1.08401127645318,
"ITA","GDEXPRD","TOT","PC_GDP","A","2007",1.12899124730515,
"ITA","GDEXPRD","TOT","PC_GDP","A","2008",1.15972442806049,
"ITA","GDEXPRD","TOT","PC_GDP","A","2009",1.21787466447265,
"ITA","GDEXPRD","TOT","PC_GDP","A","2010",1.21797001811107,
"ITA","GDEXPRD","TOT","PC_GDP","A","2011",1.20154846460586,
"ITA","GDEXPRD","TOT","PC_GDP","A","2012",1.26219042628946,
"ITA","GDEXPRD","TOT","PC_GDP","A","2013",1.30107475343533,
"ITA","GDEXPRD","TOT","PC_GDP","A","2014",1.33840482053153,
"ITA","GDEXPRD","TOT","PC_GDP","A","2015",1.33850442956345,
"ITA","GDEXPRD","TOT","PC_GDP","A","2016",1.36642247716517,
"ITA","GDEXPRD","TOT","PC_GDP","A","2017",1.37013409245967,
"ITA","GDEXPRD","TOT","PC_GDP","A","2018",1.42443086541245,
"ITA","GDEXPRD","TOT","PC_GDP","A","2019",1.46159145765018,
"ITA","GDEXPRD","TOT","PC_GDP","A","2020",1.50680055067372,
"ITA","GDEXPRD","TOT","PC_GDP","A","2021",1.48331839214211,
"JPN","GDEXPRD","TOT","MLN_USD","A","1981",55196.0801447655,
"JPN","GDEXPRD","TOT","MLN_USD","A","1982",59289.3091263123,
"JPN","GDEXPRD","TOT","MLN_USD","A","1983",64670.3480152432,
"JPN","GDEXPRD","TOT","MLN_USD","A","1984",70318.8100705353,
"JPN","GDEXPRD","TOT","MLN_USD","A","1985",78689.5769656827,
"JPN","GDEXPRD","TOT","MLN_USD","A","1986",80136.8620875663,
"JPN","GDEXPRD","TOT","MLN_USD","A","1987",85886.6420071372,
"JPN","GDEXPRD","TOT","MLN_USD","A","1988",92538.223233375,
"JPN","GDEXPRD","TOT","MLN_USD","A","1989",101101.330263179,
"JPN","GDEXPRD","TOT","MLN_USD","A","1990",109272.576419762,
"JPN","GDEXPRD","TOT","MLN_USD","A","1991",111778.573738083,
"JPN","GDEXPRD","TOT","MLN_USD","A","1992",110591.530403482,
"JPN","GDEXPRD","TOT","MLN_USD","A","1993",107773.987631157,
"JPN","GDEXPRD","TOT","MLN_USD","A","1994",106644.52340982,
"JPN","GDEXPRD","TOT","MLN_USD","A","1995",113506.832537883,
"JPN","GDEXPRD","TOT","MLN_USD","A","1996",120718.350539604,
"JPN","GDEXPRD","TOT","MLN_USD","A","1997",125534.413115033,
"JPN","GDEXPRD","TOT","MLN_USD","A","1998",128752.286705296,
"JPN","GDEXPRD","TOT","MLN_USD","A","1999",129196.742819176,
"JPN","GDEXPRD","TOT","MLN_USD","A","2000",133313.802786243,
"JPN","GDEXPRD","TOT","MLN_USD","A","2001",136875.382784283,
"JPN","GDEXPRD","TOT","MLN_USD","A","2002",138883.76212066,
"JPN","GDEXPRD","TOT","MLN_USD","A","2003",142350.183210128,
"JPN","GDEXPRD","TOT","MLN_USD","A","2004",144881.418819039,
"JPN","GDEXPRD","TOT","MLN_USD","A","2005",154899.897335988,
"JPN","GDEXPRD","TOT","MLN_USD","A","2006",161877.319772383,
"JPN","GDEXPRD","TOT","MLN_USD","A","2007",167583.607628083,
"JPN","GDEXPRD","TOT","MLN_USD","A","2008",165515.151500138,
"JPN","GDEXPRD","TOT","MLN_USD","A","2009",151524.276807069,
"JPN","GDEXPRD","TOT","MLN_USD","A","2010",153244.926262932,
"JPN","GDEXPRD","TOT","MLN_USD","A","2011",158238.562709329,
"JPN","GDEXPRD","TOT","MLN_USD","A","2012",158829.473590394,
"JPN","GDEXPRD","TOT","MLN_USD","A","2013",167387.098458661,
"JPN","GDEXPRD","TOT","MLN_USD","A","2014",172435.579472777,
"JPN","GDEXPRD","TOT","MLN_USD","A","2015",168514.031992379,
"JPN","GDEXPRD","TOT","MLN_USD","A","2016",162761.260185874,
"JPN","GDEXPRD","TOT","MLN_USD","A","2017",168668.186352487,
"JPN","GDEXPRD","TOT","MLN_USD","A","2018",172586.210937616,
"JPN","GDEXPRD","TOT","MLN_USD","A","2019",171840.935909874,
"JPN","GDEXPRD","TOT","MLN_USD","A","2020",167081.614070721,
"JPN","GDEXPRD","TOT","MLN_USD","A","2021",172062.488776545,
"JPN","GDEXPRD","TOT","PC_GDP","A","1981",2.00381507407255,
"JPN","GDEXPRD","TOT","PC_GDP","A","1982",2.08406204848707,
"JPN","GDEXPRD","TOT","PC_GDP","A","1983",2.19357820808822,
"JPN","GDEXPRD","TOT","PC_GDP","A","1984",2.28440804645884,
"JPN","GDEXPRD","TOT","PC_GDP","A","1985",2.43091399910633,
"JPN","GDEXPRD","TOT","PC_GDP","A","1986",2.39667651992395,
"JPN","GDEXPRD","TOT","PC_GDP","A","1987",2.45452920516619,
"JPN","GDEXPRD","TOT","PC_GDP","A","1988",2.47945079835603,
"JPN","GDEXPRD","TOT","PC_GDP","A","1989",2.58171904928296,
"JPN","GDEXPRD","TOT","PC_GDP","A","1990",2.66153653052027,
"JPN","GDEXPRD","TOT","PC_GDP","A","1991",2.62991350149536,
"JPN","GDEXPRD","TOT","PC_GDP","A","1992",2.57876092011841,
"JPN","GDEXPRD","TOT","PC_GDP","A","1993",2.52465548908241,
"JPN","GDEXPRD","TOT","PC_GDP","A","1994",2.47142229418881,
"JPN","GDEXPRD","TOT","PC_GDP","A","1995",2.56301913198182,
"JPN","GDEXPRD","TOT","PC_GDP","A","1996",2.64302832481985,
"JPN","GDEXPRD","TOT","PC_GDP","A","1997",2.72176528400388,
"JPN","GDEXPRD","TOT","PC_GDP","A","1998",2.8274513539115,
"JPN","GDEXPRD","TOT","PC_GDP","A","1999",2.84671783034784,
"JPN","GDEXPRD","TOT","PC_GDP","A","2000",2.8584081176248,
"JPN","GDEXPRD","TOT","PC_GDP","A","2001",2.92348499653628,
"JPN","GDEXPRD","TOT","PC_GDP","A","2002",2.96513719241601,
"JPN","GDEXPRD","TOT","PC_GDP","A","2003",2.99319520291865,
"JPN","GDEXPRD","TOT","PC_GDP","A","2004",2.9812459706812,
"JPN","GDEXPRD","TOT","PC_GDP","A","2005",3.13091898152843,
"JPN","GDEXPRD","TOT","PC_GDP","A","2006",3.22765561311149,
"JPN","GDEXPRD","TOT","PC_GDP","A","2007",3.2925719526548,
"JPN","GDEXPRD","TOT","PC_GDP","A","2008",3.29223881151248,
"JPN","GDEXPRD","TOT","PC_GDP","A","2009",3.19589831785127,
"JPN","GDEXPRD","TOT","PC_GDP","A","2010",3.10495131254171,
"JPN","GDEXPRD","TOT","PC_GDP","A","2011",3.20536601849959,
"JPN","GDEXPRD","TOT","PC_GDP","A","2012",3.17370528420318,
"JPN","GDEXPRD","TOT","PC_GDP","A","2013",3.27895603032511,
"JPN","GDEXPRD","TOT","PC_GDP","A","2014",3.36787519925368,
"JPN","GDEXPRD","TOT","PC_GDP","A","2015",3.24070729582592,
"JPN","GDEXPRD","TOT","PC_GDP","A","2016",3.10665645782257,
"JPN","GDEXPRD","TOT","PC_GDP","A","2017",3.1663561591327,
"JPN","GDEXPRD","TOT","PC_GDP","A","2018",3.21919601545084,
"JPN","GDEXPRD","TOT","PC_GDP","A","2019",3.21823739565536,
"JPN","GDEXPRD","TOT","PC_GDP","A","2020",3.26897112574998,
"JPN","GDEXPRD","TOT","PC_GDP","A","2021",3.29581019889173,
"KOR","GDEXPRD","TOT","MLN_USD","A","1991",10061.8091073376,
"KOR","GDEXPRD","TOT","MLN_USD","A","1992",11200.3541821844,
"KOR","GDEXPRD","TOT","MLN_USD","A","1993",13000.3140503865,
"KOR","GDEXPRD","TOT","MLN_USD","A","1994",15422.1098840886,
"KOR","GDEXPRD","TOT","MLN_USD","A","1995",17231.458818423,
"KOR","GDEXPRD","TOT","MLN_USD","A","1996",19071.197468841,
"KOR","GDEXPRD","TOT","MLN_USD","A","1997",20541.5943022647,
"KOR","GDEXPRD","TOT","MLN_USD","A","1998",18291.4068341339,
